Id,Name,Age
Q9801,Emperor Wuzong of Tang,25
Q9825,Emperor Xuánzong of Tang,40
Q9886,Emperor Yizong of Tang,18
Q9889,Emperor Xizong of Tang,27
Q9891,Emperor Zhaozong of Tang,18
Q9892,Emperor Ai of Tang,28
Q9916,Dwight D. Eisenhower,34
Q9957,Hongwu Emperor,30
Q9958,Winifred Asprey,18
Q9960,Ronald Reagan,25
Q9961,Jianwen Emperor,28
Q9965,Yongle Emperor,14
Q9972,Hongxi Emperor,33
Q9977,Xuande Emperor,28
Q9983,Zhengtong Emperor,28
Q9988,Jingtai Emperor,29
Q9991,Chenghua Emperor,19
Q9994,Hongzhi Emperor,35
Q10004,Yevgeny Chernyaev,40
Q10007,Zhengde Emperor,22
Q10011,Jiajing Emperor of Ming,38
Q10059,Longqing Emperor,30
Q10061,Wanli Emperor,15
Q10065,Taichang Emperor,35
Q10066,Tianqi Emperor,36
Q10069,Chongzhen Emperor,33
Q10112,Edith Hannam,21
Q10115,Helen Aitchison,25
Q10117,Alice Greene,35
Q10240,Dadabhai Naoroji,28
Q10390,John McCain,33
Q10411,Odd Børretzen,26
Q10490,Ayrton Senna,26
Q10664,Neville Chamberlain,16
Q10665,Kim Jong-il,30
Q10678,Yann-Fañch Kemener,34
Q10685,Louise Ebrel,33
Q10707,Robert Mugabe,20
Q10716,Tibor Sekelj,31
Q10721,Henri Nouvel,19
Q10873,Leo von Caprivi,40
Q10953,Henriette Avram,31
Q10955,Alois Pupp,25
Q10994,Karl Erckert,24
Q11031,Vilfredo Pareto,23
Q11065,Pierre Bouguer,34
Q11075,Abd al-Rahman al-Sufi,20
Q11079,Muḥammad ibn Jābir al-Ḥarrānī al-Battānī,26
Q11093,Valerie Solanas,24
Q11109,John Paul Stevens,32
Q11116,Ruth Bader Ginsburg,16
Q11133,Abū Ishāq Ibrāhīm al-Zarqālī,37
Q11156,Antonin Scalia,29
Q11237,Nelson Rockefeller,20
Q11256,Fidel Castro,35
Q11270,Fulgencio Batista,29
Q11300,Edmund H. Hansen,32
Q11321,Karl Brown,14
Q11322,Louis King,32
Q11428,Jean Bartik,32
Q11431,Evelyn Berezin,36
Q11440,Danielle Bunten Berry,37
Q11483,Anita Borg,39
Q11497,Suzy Covey,28
Q11586,Annie Easley,26
Q11588,Thelma Estrin,34
Q11595,John Adair,29
Q11603,Stan Coveleski,14
Q11608,Anne Hutchinson,21
Q11613,Harry S. Truman,31
Q11617,Aaliyah,17
Q11636,Betty Holberton,17
Q11637,Judy Garland,35
Q11641,Grace Hopper,32
Q11672,"Carroll A. Campbell, Jr.",29
Q11697,Andreas Hofer,39
Q11715,Leopold Figl,25
Q11722,Rudolf Ramek,27
Q11726,Karl Renner,19
Q11730,Otto Bauer,40
Q11732,Michael Mayr,17
Q11734,Engelbert Dollfuss,24
Q11752,Mary Kenneth Keller,33
Q11758,L. L. Zamenhof,34
Q11806,John Adams,36
Q11812,Thomas Jefferson,14
Q11813,James Madison,15
Q11815,James Monroe,18
Q11816,John Quincy Adams,39
Q11817,Andrew Jackson,27
Q11820,Martin Van Buren,22
Q11821,Sergey Belyavsky,32
Q11828,Alastair G. W. Cameron,37
Q11830,Carlos Ulrrico Cesco,17
Q11833,Josep Comas i Solà,23
Q11835,Manuel Dias,22
Q11840,Kenneth Edgeworth,36
Q11842,João d'Espinha,36
Q11847,Antoni Grabowski,29
Q11869,William Henry Harrison,36
Q11877,Ivory Joe Hunter,16
Q11879,Adriaen van der Cabel,17
Q11881,John Tyler,22
Q11884,Ferdinand Augustin Hallerstein,26
Q11887,William Rowan Hamilton,28
Q11891,James K. Polk,36
Q11893,Maximilian Hell,28
Q11896,Zachary Taylor,26
Q11900,Kiyotsugu Hirayama,14
Q11924,Luis Miró Quesada de la Guerra,30
Q11926,José Santos Gollán,25
Q11941,Carl Barks,23
Q11951,Mark Rocco,34
Q11952,Agustín Edwards Mac-Clure,35
Q11957,Enrique Santos Montejo,24
Q11964,Sylvia de Arruda Botelho Bittencourt,34
Q11970,Carlos Dávila,15
Q11973,José Ignacio Rivero,29
Q11976,Lorenzo Batlle Pacheco,22
Q11987,Assis Chateaubriand,20
Q11992,Alexander Grant Dexter,17
Q11996,Lee Hills,24
Q12000,Carlos Víctor Aramayo,27
Q12002,Alberto Lleras Camargo,24
Q12005,Manuel Cisneros Sánchez,33
Q12015,Alfredo Silva Carvallo,34
Q12060,Eduardo Rodríguez Larreta,25
Q12065,Ángel Ramos,28
Q12077,Carlos Lacerda,16
Q12082,Antonio Arias Bernal,27
Q12085,Gianluigi Bonelli,18
Q12086,Ernesto Teodoro Moneta,21
Q12087,Austregésilo de Athayde,14
Q12089,Jorge Délano Frederick,17
Q12091,Henry Dunant,21
Q12092,Aurelio Galleppini,36
Q12096,Jules Dubois,40
Q12105,Sergio Bonelli,15
Q12109,Roberto Raviola,30
Q12113,Hugo Pratt,33
Q12306,Millard Fillmore,40
Q12310,Carlos Ramírez MacGregor,35
Q12312,Franklin Pierce,19
Q12320,Pedro Beltrán,24
Q12325,James Buchanan,33
Q12341,Roberto Noble,25
Q12456,Hippoliet Van Peene,40
Q12473,Albert Windey,34
Q12504,Vyacheslav Multino,31
Q12571,Edmond Privat,31
Q12608,Hector Hodler,16
Q12614,Ivo Lapenna,31
Q12622,Gaston Waringhien,19
Q12628,Kálmán Kalocsay,30
Q12658,Wilhelm Ostwald,30
Q12665,"Robert Baden-Powell, 1st Baron Baden-Powell",40
Q12674,Rudolf Diesel,25
Q12680,Paul Doumer,16
Q12688,Jean Jaurès,16
Q12702,Robert Cecil,37
Q12706,Maxim Gorki,24
Q12712,Johann Martin Schleyer,32
Q12718,Auguste Comte,24
Q12735,John Amos Comenius,15
Q12742,François Sudre,32
Q12744,Nina Teplyakova,39
Q12747,Lance Tingay,18
Q12749,Kazimierz Bein,21
Q12750,Josep Puig i Cadafalch,28
Q12754,Joan Abril i Guanyabens,33
Q12759,Manuel Cusachs i Xivillé,26
Q12763,Lev Urusov,32
Q12773,Julio Baghy,29
Q12780,Rashad Khalifa,26
Q12795,William Auld,24
Q12801,Claude Piron,33
Q12807,Umberto Eco,37
Q12830,Reinhard Selten,37
Q12860,Ferdinand II of Aragon,14
Q12878,Tron Øgrim,27
Q12889,Detlev Blanke,33
Q12890,Franko Luin,17
Q12903,Hisashi Inoue,35
Q12905,Victor Sadler,20
Q12906,Helmar Frank,31
Q12907,Michel Duc-Goninaz,25
Q12915,Amata Kabua,18
Q12929,Ferdinand Peeters,19
Q12935,Étienne Lenoir,37
Q12936,Magomet Isayev,30
Q12940,Jacques Chaban-Delmas,23
Q12946,Michel Rocard,16
Q12949,Guy Fischer,29
Q12950,Alain Poher,26
Q12951,Baldur Ragnarsson,32
Q12954,Georges Lagrange,36
Q12957,Raymond Barre,19
Q12960,Michel Jobert,35
Q12967,Leopold II of Belgium,39
Q12971,Leopold I of Belgium,29
Q12973,Leopold III of Belgium,33
Q12976,Baudouin I of Belgium,37
Q12998,Georges Lemaître,31
Q13000,Karel Lodewijk Ledeganck,38
Q13001,Paul Van Grembergen,34
Q13003,Arturo Toscanini,29
Q13007,Lidia Zamenhof,25
Q13012,João Guimarães Rosa,29
Q13014,Franz Jonas,39
Q13017,Sándor Szathmári,20
Q13019,Raymond Schwartz,32
Q13020,Tivadar Soros,26
Q13230,Ferdinand de Saussure,23
Q13234,Albert Sechehaye,19
Q13236,Charles Bally,38
Q13237,René de Saussure,14
Q13240,Heinrich Schmid,17
Q13242,Eduard Schwyzer,19
Q13245,Adolf Tobler,26
Q13247,Rudolf Thurneysen,27
Q13382,Henryk Julian Gay,33
Q13387,Iosif Langbard,31
Q13388,Michael Osipovich Barshch,39
Q13407,Willem Duys,25
Q13484,Laurent Fignon,37
Q13509,Léon Walras,29
Q13513,Jean-Baptiste Say,33
Q13515,Frédéric Bastiat,35
Q13524,Alfred Sauvy,31
Q13526,Thomas Robert Malthus,25
Q13529,Alfred Marshall,29
Q13533,Rolf Biese,23
Q13544,Curt Lincoln,17
Q13554,Sakari Salo,15
Q13559,Pekka Säilä,35
Q13563,Ernst Schybergson,19
Q13575,François Quesnay,35
Q13888,Luchino Visconti,17
Q13894,Richard Strauss,38
Q13898,Guy Fawkes,23
Q13982,Alberto Bayo,40
Q14039,German Goldenshteyn,26
Q14049,Spencer Fullerton Baird,24
Q14060,Erwin Rommel,21
Q14077,Juana Manuela Gorriti,36
Q14078,Hank Mizell,17
Q14097,Enid Mumford,28
Q14099,Evi Nemeth,39
Q14100,Klara Dan von Neumann,34
Q14107,Aaron Sopher,31
Q14232,Jean E. Sammet,20
Q14239,Kaisa Sere,23
Q14254,Karen Spärck Jones,23
Q14277,William Herschel,35
Q14278,John Frederick William Herschel,23
Q14279,Giovanni Domenico Cassini,35
Q14280,Giuseppe Piazzi,16
Q14281,Giovanni Schiaparelli,16
Q14282,Margherita Hack,39
Q14304,Taejong of Joseon,21
Q14307,Nicolas Leblanc,19
Q14341,Cozy Powell,21
Q14345,Roh Moo-hyun,21
Q14356,Park Chung-hee,15
Q14421,Anton Stamitz,39
Q14430,Ignacy Daszyński,27
Q14451,Maria Cristina of Savoy,29
Q14524,Charles Messier,20
Q14541,Terry Callier,28
Q14655,Pelagius,26
Q14678,Dietrich von Hildebrand,19
Q14703,Veikko Heinonen,38
Q14705,Pentti Heino,28
Q14706,Antti Hyvärinen,34
Q14707,Ensio Hyytiä,34
Q14718,Veikko Iivanainen,40
Q14722,Erkki Järvinen,30
Q14723,Aulis Kallakorpi,40
Q14729,Eino Kirjonen,40
Q14739,Olavi Kuronen,14
Q14741,Juhani Kärkinen,16
Q14743,Kalevi Kärkinen,27
Q14747,Sancho Gracia,28
Q14837,Louis Leakey,28
Q14962,Emil Adamič,39
Q14972,Bill Raisch,15
Q14974,Vladimir the Great,35
Q14989,Léon Delacroix,36
Q14990,Henri Carton de Wiart,19
Q14991,Georges Theunis,31
Q14992,Aloys Van de Vyvere,33
Q14993,Prosper Poullet,27
Q14994,Henri Jaspar,30
Q14995,Jules Renkin,34
Q14996,Paul van Zeeland,34
Q14997,Achille Van Acker,23
Q14998,Camille Huysmans,31
Q14999,Gaston Eyskens,20
Q15001,Aleksander Griboyedov,38
Q15002,Leo Tindemans,16
Q15056,Jean-Luc Dehaene,26
Q15145,José Batlle y Ordóñez,19
Q15147,Jorge Batlle Ibáñez,22
Q15153,Carl W. Ackerman,17
Q15156,Herbert Matthews,26
Q15189,Paul I of Russia,25
Q15193,Alexander I of Russia,31
Q15208,Catherine I of Russia,32
Q15387,John Gillies,36
Q15405,Elias Magnus Fries,31
Q15410,Theodor Magnus Fries,25
Q15414,Robert Elias Fries,22
Q15417,Thore Christian Elias Fries,37
Q15426,Franz Balthasar von Lindern,29
Q15443,William Hamilton,35
Q15451,W. D. Hamilton,17
Q15462,William Hamilton,32
Q15466,William Thomas Hamilton,31
Q15467,William McLean Hamilton,23
Q15469,William John Hamilton,37
Q15472,William Hamilton,15
Q15474,"Sir William Hamilton, 9th Baronet",25
Q15480,Patrick Browne,40
Q15482,William Jack,21
Q15516,Samuel Wanjiru,30
Q15567,Germaine Mason,18
Q15572,Johann Baptist von Spix,26
Q15717,Janez Gregorc,29
Q15746,Tauno Luiro,27
Q15749,Leo Laakso,15
Q15750,Timo Murama,17
Q15756,Dmitry Pozharsky,40
Q15769,Nikolay Ozolin,26
Q15780,Grigory Isayevich Nikiforov,25
Q15784,Peter Vladimirov,19
Q15790,Cimabué,22
Q15792,Duccio di Buoninsegna,23
Q15794,Tomaž Šalamun,20
Q15795,Berlinghiero Berlinghieri,15
Q15796,Coppo di Marcovaldo,30
Q15798,Guido of Siena,18
Q15800,Fran Levstik,33
Q15803,Simon Jenko,35
Q15806,Dragotin Kette,32
Q15809,Ivan Cankar,23
Q15852,Aleksandr Berkutov,30
Q15866,Curtis LeMay,20
Q15869,Freddie Mercury,27
Q15897,Amy Winehouse,39
Q15909,Jože Javoršek,38
Q15944,Walter Breisky,34
Q15948,Émile Durkheim,32
Q15953,Fritz Mauthner,26
Q15956,Frans Schollaert,23
Q15969,Jean Améry,24
Q15975,Montesquieu,25
Q15981,Robert Schuman,34
Q15983,Charly Gaul,18
Q15985,Bim Diederich,36
Q15988,"Grand Duke Jean I, Grand Duke of Luxembourg",27
Q15990,Gaston Geens,35
Q15996,Mathilde Schroyens,14
Q15998,Joseph van Crombrugghe,22
Q15999,Jean-Baptiste Minne-Barth,32
Q16009,Sebastian Lybeck,15
Q16053,Melchior de Vogüé,40
Q16285,Mario Benedetti,21
Q16319,Felice Rix-Ueno,31
Q16345,Leonard Nimoy,23
Q16349,DeForest Kelley,34
Q16371,Constança Capdeville,21
Q16386,Marie Poussepin,33
Q16389,Charles K. Kao,16
Q16390,Humphrey Bogart,19
Q16395,Réal Bouvier,33
Q16397,Bruce Lee,25
Q16400,Han Suyin,35
Q16409,Tristan Tzara,18
Q16426,Heinz Mellmann,21
Q16428,Fritz Schediwy,29
Q16447,Franz Wurst,35
Q16448,Wilhelm von Wedell,17
Q16449,Bernd Baumgartl,30
Q16466,Ian Brady,26
Q16472,Robert Mitchum,29
Q16492,Mary Lee Woods,17
Q16493,Beatrice Helen Worsley,14
Q16496,Irma Wyman,17
Q16498,Kateryna Yushchenko,34
Q16571,Justus von Liebig,23
Q16574,Chiang Kai-shek,16
Q16581,Josef Stefan,14
Q16785,Conrad of Parzham,18
Q16791,Joachim Heinrich Wilhelm Wagener,35
Q16793,Daniel Boemle,25
Q16801,Prince Emmanuel,28
Q16806,Karl-Heinz Vorsatz,16
Q16807,Leonard B. Jordan,31
Q16809,Nína Tryggvadóttir,28
Q16848,Paavo Nuotio,23
Q16849,Matti Nykänen,28
Q16850,Toivo Nykänen,35
Q16854,Aatto Pietikäinen,39
Q16855,Matti Pietikäinen,35
Q16858,Sauli Pälli,19
Q16864,Horacio Quiroga,14
Q16867,Edgar Allan Poe,33
Q16873,Juan Carlos Onetti,20
Q16924,János Bolyai,26
Q16975,Paul VI,20
Q16977,Deng Xiaoping,34
Q16979,Erkki Rajala,29
Q16981,Jouko Törmänen,39
Q16983,Rolf Turkka,27
Q16984,Niilo Toppila,38
Q16986,Väinö Tiihonen,28
Q16988,Liu Shaoqi,34
Q16996,Vsevolod Solovyov,31
Q17006,Hemmo Silvennoinen,33
Q17010,Harry Warner Frantz,21
Q17027,Juhani Ruotsalainen,35
Q17030,Toivo Reingoldt,36
Q17079,Lauri Valonen,31
Q17080,Pentti Uotinen,34
Q17090,Paavo Vierto,37
Q17101,Pekka Yliniemi,21
Q17132,Soong Ching-ling,14
Q17141,Harvey Milk,21
Q17142,George I of Greece,31
Q17163,Johan Cruyff,26
Q17169,Giovanni Bellini,33
Q17410,Zhou Enlai,31
Q17455,John von Neumann,27
Q17515,Diego Maradona,31
Q17518,Mary Anderson,23
Q17520,Kathleen Antonelli,26
Q17522,Hertha Ayrton,37
Q17524,Tabitha Babbitt,29
Q17525,Sarah Bagley,28
Q17575,Luigi Dallapiccola,30
Q17577,Joseph Gallieni,33
Q17579,Tsutomu Yamaguchi,30
Q17585,Jia Chong,27
Q17590,Lawrence of Rome,26
Q17672,Anne Elizabeth Ball,25
Q17676,Nora Stanton Blatch Barney,28
Q17714,Stephen Hawking,40
Q17790,Kangxi Emperor,31
Q17887,Jack Clayton,26
Q17889,John Middleton Clayton,18
Q17891,John Morton Clayton,33
Q17893,John Clayton,15
Q17919,Wolff Schoemaker,38
Q17959,Auguste Boissonneau,34
Q18066,Eduard Uspensky,19
Q18163,A. Tóth Sándor,15
Q18165,Vilmos Aba-Novák,15
Q18227,Forrest J Ackerman,18
Q18230,Andreas Paul Weber,34
Q18242,María Ignacia Benítez,14
Q18243,William Bartram,18
Q18254,Martha Burton Woodhead Williamson,36
Q18255,Mary Stuart MacDougall,35
Q18301,Li Peng,32
Q18363,Alfonso XIII of Spain,38
Q18391,Elie Wiesel,37
Q18396,Nadija Hordijenko Andrianova,31
Q18398,Louis Armand,26
Q18404,Henri Barbusse,24
Q18408,Horace Barks,34
Q18410,Maryse Bastié,25
Q18412,Louis Bastien,31
Q18413,Louis de Beaufront,21
Q18417,Édouard Belin,30
Q18420,Joachim du Bellay,40
Q18422,Ric Berger,29
Q18425,Marcellin Berthelot,25
Q18434,Léon Blum,17
Q18436,Émile Boirac,40
Q18440,Harold Bolingbroke Mudie,17
Q18443,Maurice de Broglie,18
Q18445,James Cooke Brown,20
Q18446,Dalibor Brozović,36
Q18447,Odo Bujwid,35
Q18449,Montagu C. Butler,35
Q18450,Charles Roden Buxton,36
Q18456,Bertha von Suttner,34
Q18567,Arnold Gesell,37
Q18627,Henry Molaison,22
Q18630,Mikołaj Sęp Szarzyński,28
Q18637,Drąsius Kedys,21
Q18682,Nicholas Zsirai,24
Q18685,Elemér Schulek,22
Q18712,György Klapka,20
Q18715,Philip of Burgundy,39
Q18798,Géza Lakatos,36
Q18806,Franz Mehring,37
Q18809,Anatoly Lunacharsky,35
Q18821,Wolfram von Eschenbach,15
Q18832,Sławomir Mrożek,25
Q18903,Johann Hugo Wyttenbach,18
Q18913,Giuseppe Fiorelli,21
Q18914,Hwang Sun-won,33
Q18971,Arthur P. Jacobs,14
Q18978,Santa Maria Faustina Kostka,35
Q18988,"Arnulf II, count of Flanders",21
Q19006,Princess Elizabeth of Greece and Denmark,27
Q19007,Philip Hurepel,27
Q19008,Arthur Balfour,33
Q19009,Edwin Mattison McMillan,23
Q19032,Jacob Adriaensz Backer,39
Q19034,Arent de Gelder,38
Q19045,Mario Molina,36
Q19046,Ernst Keil,35
Q19054,Matteo Bandello,28
Q19059,Dénes Kőnig,15
Q19061,William Painter,34
Q19063,Pál Turán,14
Q19074,Samuel P. Huntington,26
Q19080,Vasco Núñez de Balboa,17
Q19096,Frederick Keeping,21
Q19133,Qianlong Emperor,39
Q19152,Szeto Wah,30
Q19155,Henry Fonda,35
Q19165,Antonio Rinaldi,37
Q19167,Vincenzo Brenna,33
Q19175,Arthur Percival,27
Q19176,"Sarah Churchill, Duchess of Marlborough",19
Q19185,George Bernard Shaw,25
Q19198,Chester Bennington,26
Q19254,Philip I,19
Q19403,Lajos Veress,19
Q19425,Pyotr Vyazemsky,33
Q19469,George Mikes,39
Q19504,Fritz Lang,32
Q19526,Maya Angelou,30
Q19532,Jānis Akuraters,38
Q19543,Hans Sachs,31
Q19796,Cai Yuanpei,27
Q19800,Li Shijun,15
Q19802,Théophile Cart,34
Q19825,Cecil John Rhodes,35
Q19832,Maurice Cook,22
Q19837,Steve Jobs,28
Q19878,Muammar Gaddafi,36
Q19999,Louis Bernacchi,24
Q20009,Eugène Joseph Delporte,36
Q20012,Adolphe Quetelet,39
Q20014,Louis de Rougemont,39
Q20015,John Couch Adams,28
Q20018,George Biddell Airy,21
Q20021,Antonina Makarova,32
Q20127,Wilhelm Liebknecht,22
Q20235,Franzl Lang,26
Q20297,Li Zongren,18
Q20430,Sergey Kapitsa,15
Q20540,Hans Jaenisch,24
Q20553,Momme Andresen,17
Q20554,Hein Hoop,29
Q20557,Hans Bradtke,28
Q20567,Moritz Momme Nissen,37
Q20575,Johann Friedrich Minssen,29
Q20581,Margaretha Grosser,26
Q20587,Ernst Löfstedt,23
Q20617,Anton Heimreich,37
Q20621,Christian Peter Hansen,38
Q20636,Hermann Janssen,23
Q20637,Theo Griep,33
Q20638,Henriette Hirschfeld-Tiburtius,21
Q20645,Hans Momsen,19
Q20652,Frederik Paulsen senior,27
Q20665,Jürgen Spanuth,23
Q20668,Harro Harring,15
Q20680,Hark Olufs,28
Q20681,Jens Emil Mungard,25
Q20682,Knut Jungbohn Clement,26
Q20683,Oluf Braren,29
Q20691,Christian Jensen,17
Q20710,Jean-Martin Charcot,16
Q20719,Ludwig Ingwer Nommensen,37
Q20721,Luigi Cherubini,21
Q20722,Claudius Colas,40
Q20723,William Edward Collinson,17
Q20724,Louis Couturat,34
Q20726,Andreo Cseh,24
Q20727,Einar Dahl,20
Q20730,Pierre Delaire,36
Q20731,Pêr Denez,23
Q20732,Ernest Drezen,22
Q20733,Georges Duhamel,39
Q20875,Edward VII,15
Q20879,Rüdiger Eichholz,24
Q20882,Gustave Eiffel,28
Q20885,Leopold Einstein,17
Q20886,Kep Enderby,29
Q20887,Vasili Eroshenko,37
Q20894,Robert Esnault-Pelterie,28
Q20951,Élisée Reclus,21
Q20971,Joachim Faiguet de Villeneuve,40
Q21055,Christian Albrecht Jensen,26
Q21112,Christian Ludwig Brehm,18
Q21119,Detlev von Liliencron,28
Q21163,Ferdinand Tönnies,25
Q21186,Francis Beaufort,28
Q21209,Claus Schenk Graf von Stauffenberg,29
Q21474,Helen Blanchard,28
Q21482,Katharine Burr Blodgett,40
Q21502,Marta Bohn-Meyer,17
Q21516,Ignazio Porro,18
Q21556,Mercedes Valdivieso,14
Q21595,Edwin Conklin,22
Q21601,Dorothy Donaldson Buchanan,22
Q21720,Anne Burns,28
Q21797,Dmitry Karbyshev,24
Q21826,Edith Clarke,27
Q21863,Eleanor Coade,27
Q21901,Josephine Cochrane,36
Q22303,Wang Jingwei,36
Q22327,Vladimir Gil,38
Q22401,Henri Farman,23
Q22513,Zhu De,23
Q22530,Auguste Forel,36
Q22539,Jan Fethke,26
Q22561,Kurt Sommerlatt,40
Q22570,Christoph Lehmann,37
Q22580,Kurt Dehn,24
Q22590,John Francis,37
Q22606,Peter Blume,19
Q22611,Paul Münch,33
Q22613,Ludwig Hartmann,30
Q22662,Maurice René Fréchet,21
Q22670,Friedrich Schiller,37
Q22677,Michael S. Hart,23
Q22689,Ronald Cecil Gates,19
Q22714,Karl May,31
Q22717,Fritz Walter,34
Q22742,George Edward Luckman Gauntlett,17
Q22750,Maurice Genevoix,31
Q22755,Silvio Gesell,35
Q22761,Alexander Gode,18
Q22803,Park Won-soon,27
Q22828,Theodor Verhas,38
Q22840,Helmut Metzger,19
Q23114,Lu Xun,21
Q23139,Barnum Brown,35
Q23333,Gough Whitlam,15
Q23342,Edmund Barton,24
Q23347,Chris Watson,37
Q23352,George Reid,19
Q23357,Abraham Maslow,20
Q23358,Stanley Bruce,21
Q23362,James Scullin,30
Q23369,Arthur Fadden,25
Q23375,John Curtin,31
Q23379,Ben Chifley,20
Q23380,Jean Auguste Dominique Ingres,21
Q23386,John McEwen,17
Q23412,Roy Raymond,20
Q23434,Ernest Hemingway,34
Q23441,Octave Mirbeau,25
Q23446,Quentin Smith,27
Q23481,Friedrich Dürrenmatt,25
Q23505,George H. W. Bush,38
Q23543,Selena Quintanilla,28
Q23559,Benito Mussolini,19
Q23696,Simon Stevin,14
Q23729,Hermann Häfker,20
Q23748,Han Moo-hyup,34
Q23753,Reinhard Haupenthal,37
Q23759,Harry W. Holmes,21
Q23762,André Honnorat,23
Q23766,Ebenezer Howard,37
Q23810,Alfred Nobel,40
Q23842,Jean Gabin,40
Q23848,Ennio Morricone,34
Q23858,John Belushi,37
Q23860,Hans Jakob,30
Q23870,Otto Jespersen,33
Q23873,John XXIII,19
Q23884,Lou Costello,16
Q23888,Bud Abbott,25
Q23914,Siegfried Bernfeld,34
Q23937,Ethel Grey Terry,24
Q23941,Francisco Frione,40
Q23943,Rod Hundley,16
Q23945,Ana Cristina Cesar,27
Q23949,Ezra Dean,15
Q23950,Jānis Skredelis,34
Q23952,Lois Bancroft Long,31
Q23953,Maria Bard,25
Q23954,Ken Johnson,18
Q23955,Margot Moe,35
Q23957,Warner Oland,36
Q23971,Joseph Bergaigne,26
Q24007,Max Gordon,35
Q24041,Martin Roman,15
Q24042,Raúl Banfi,40
Q24043,Alan Nunnelee,27
Q24045,Rosario María Gutiérrez Eskildsen,39
Q24051,Gloria Dickson,18
Q24059,Bernat Fenollar,26
Q24072,Bolesław Kolasa,29
Q24074,Maksymilian Więcek,23
Q24077,Mieczysław Palus,17
Q24078,La Jana,35
Q24079,Jan Maciejko,24
Q24082,Patrick Jenkin,28
Q24084,Tomasz Jasiński,30
Q24085,Petrus Cunaeus,30
Q24086,Johannes Waldemar Karsch,37
Q24088,Hilary Skarżyński,40
Q24093,Ernest Ziaja,31
Q24099,Karen Simensen,35
Q24139,Arnold Hermann Ludwig Heeren,38
Q24141,Hermann Snellen,31
Q24150,Anthon van Rappard,31
Q24161,Jean-Baptiste-Henri Deshays,16
Q24172,Lorie Tarshis,34
Q24194,Andrey Sheptytsky,24
Q24211,Aloys Thomas Raimund,19
Q24217,Addison S. McClure,20
Q24220,Mícheál Ó Súilleabháin,40
Q24236,John Crittenden,25
Q24257,David Lindsay,37
Q24261,Jack Ritchie,31
Q24263,Helena Antonia,20
Q24278,Thomas E. Gaddis,27
Q24289,Enid Markey,33
Q24292,Allen G. Debus,38
Q24295,Harry Brodribb Irving,30
Q24298,Franz Kreisel,16
Q24310,Luis Rijo,15
Q24311,Richard Meinertzhagen,31
Q24334,Mykola Khvylovy,15
Q24347,Óscar Míguez,33
Q24348,Pyotr Yakubovich,34
Q24359,Hans-Joachim Böhme,32
Q24365,Paul Phrygio,19
Q24367,Hans-Joachim Böhme,31
Q24373,Robert Bryce,17
Q24378,Lan Han,31
Q24389,Edward Douglass White,16
Q24427,Countess Maria Josepha of Harrach-Rohrau,35
Q24429,Friedrich August von Harrach-Rohrau,25
Q24445,Stefan the First-Crowned,33
Q24494,Sophus Claussen,36
Q24524,Karl von Harrach,26
Q24530,"Thomas Robinson, 2nd Baron Grantham",36
Q24532,Theodore Wharton,35
Q24541,E. H. Calvert,15
Q24544,Henry Taaffe,19
Q24567,Ernst Adalbert von Harrach,21
Q24589,Simon Brehm,28
Q24590,Giorgi Kvinitadze,37
Q24631,"George Hamilton-Gordon, 4th Earl of Aberdeen",28
Q24652,Joseph Gredt,21
Q24671,Nikolai Tanayev,16
Q24700,Reginald Campbell,21
Q24726,Thore Ehrling,24
Q24731,Harry Arnold,32
Q24736,Giorgi Mazniashvili,25
Q24737,Jagatjit Singh,38
Q24766,John Mandeville,39
Q24790,Letitia Christian Tyler,39
Q24793,Adolph von Steinwehr,22
Q24829,Orson Welles,35
Q24842,Ulla Jacobsson,37
Q24876,Bukichi Miki,29
Q24878,Tomás Brizuela,35
Q24880,Simón Radowitzky,14
Q24881,Laura Soveral,22
Q24884,Conrad II of Salzwedel,38
Q24890,Reinhard Baumeister,18
Q24897,Najaf Daryabandari,36
Q24907,Anker Sørensen,17
Q24913,Lyubov Sadchikova,26
Q24917,Joop Stokkermans,29
Q24920,Leen Buis,36
Q24930,Yin Changheng,25
Q24954,Bolesław Własnowolski,21
Q24955,Rudolf Paszek,17
Q24962,Graham Chapman,38
Q24965,Franklin Rawson,32
Q24979,Jean-François-Maxime Raybaud,19
Q24999,Cordelia Edvardson,35
Q25033,Harry Valérien,23
Q25034,"Adalbert I, Duke of Teck",25
Q25035,Karl Etzel,14
Q25054,Günther Kohlmey,17
Q25055,Matilde Muñoz Sampedro,20
Q25065,John Kerins,14
Q25070,Henry of Latvia,15
Q25080,Ilya Oleynikov,34
Q25088,Muhammad al-Jawad,22
Q25098,Pope Theodosius II of Alexandria,20
Q25105,Ali al-Ridha,27
Q25106,Fabrizio De André,20
Q25120,Pier Paolo Pasolini,40
Q25138,Václav Novotný,14
Q25140,Zdeněk Fiala,18
Q25161,Roald Dahl,29
Q25190,Jean Poldo d'Albenas,30
Q25200,Daniele Crespi,23
Q25238,Thubten Gyatso,27
Q25240,Trinle Gyatso,29
Q25242,Khedrup Gyatso,29
Q25310,Robert F. Kennedy,22
Q25318,Charles-Ange Laisant,39
Q25320,Paul Langevin,24
Q25328,Antoni Gaudí,33
Q25351,Theodor Mommsen,31
Q25369,Kobe Bryant,28
Q25487,A. L. Abdul Majeed,19
